env,target_rms,gain,gain_ratio,drive_rms_actual,log10_ber,ber
CD15ps,0.115,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
CD15ps,0.12,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
CD15ps,0.125,0.1045854534897076,0.3076947734325025,0.125,-3.738907911102482,0.00018242824867713435
CD15ps,0.13,0.10876887162929591,0.3200025643698026,0.13,-3.738907911102482,0.00018242824867713435
CD15ps,0.135,0.11295228976888422,0.33231035530710273,0.135,-3.738907911102482,0.00018242824867713435
CD15ps,0.14,0.11713570790847253,0.34461814624440285,0.14,-3.738907911102482,0.00018242824867713435
CD15ps,0.145,0.1213191260480608,0.3569259371817029,0.145,-3.738907911102482,0.00018242824867713435
CD15ps,0.15,0.1255025441876491,0.369233728119003,0.15,-3.738907911102482,0.00018242824867713435
CD15ps,0.155,0.12968596232723742,0.3815415190563031,0.15499999999999997,-3.738907911102482,0.00018242824867713435
CD15ps,0.16,0.13386938046682573,0.39384930999360324,0.16,-3.738907911102482,0.00018242824867713435
CD15ps,0.165,0.13805279860641403,0.40615710093090335,0.165,-3.738907911102482,0.00018242824867713435
CD15ps,0.17,0.14223621674600234,0.41846489186820346,0.17,-3.738907911102482,0.00018242824867713435
CD15ps,0.175,0.14641963488559065,0.43077268280550357,0.17500000000000002,-3.738907911102482,0.00018242824867713435
CD15ps,0.18,0.15060305302517896,0.4430804737428037,0.18000000000000002,-3.7553761964951025,0.0001756401516891727
CD15ps,0.185,0.15478647116476726,0.4553882646801038,0.18500000000000003,-3.738907911102482,0.00018242824867713435
CD15ps,0.19,0.15896988930435557,0.4676960556174039,0.19000000000000003,-3.738907911102482,0.00018242824867713435
CD15ps,0.195,0.16315330744394388,0.480003846554704,0.19500000000000003,-3.738907911102482,0.00018242824867713435
CD15ps,0.2,0.1673367255835322,0.49231163749200413,0.20000000000000004,-3.738907911102482,0.00018242824867713435
CD15ps,0.205,0.17152014372312044,0.5046194284293041,0.205,-3.738907911102482,0.00018242824867713435
CD15ps,0.21,0.17570356186270877,0.5169272193666042,0.21,-3.738907911102482,0.00018242824867713435
CD15ps,0.215,0.17988698000229705,0.5292350103039043,0.215,-3.738907911102482,0.00018242824867713435
CD15ps,0.22,0.1840703981418854,0.5415428012412045,0.22000000000000003,-3.738907911102482,0.00018242824867713435
CD28ps,0.06,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7373596094205612,0.00018307978366712425
CD28ps,0.065,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7373596094205612,0.00018307978366712425
CD28ps,0.07,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7373596094205612,0.00018307978366712425
CD28ps,0.075,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7373596094205612,0.00018307978366712425
CD28ps,0.08,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7373596094205612,0.00018307978366712425
CD28ps,0.085,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7373596094205612,0.00018307978366712425
CD28ps,0.09,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7373596094205612,0.00018307978366712425
CD28ps,0.095,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7373596094205612,0.00018307978366712425
CD28ps,0.1,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7373596094205612,0.00018307978366712425
CD28ps,0.105,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7373596094205612,0.00018307978366712425
CD28ps,0.11,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7373596094205612,0.00018307978366712425
CD28ps,0.115,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7373596094205612,0.00018307978366712425
CD28ps,0.12,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7373596094205612,0.00018307978366712425
CD28ps,0.125,0.1045854534897076,0.3076947734325025,0.125,-3.738907911102482,0.00018242824867713435
CD28ps,0.13,0.10876887162929591,0.3200025643698026,0.13,-3.738907911102482,0.00018242824867713435
CD28ps,0.135,0.11295228976888422,0.33231035530710273,0.135,-3.738907911102482,0.00018242824867713435
CD28ps,0.14,0.11713570790847253,0.34461814624440285,0.14,-3.738907911102482,0.00018242824867713435
CD28ps,0.145,0.1213191260480608,0.3569259371817029,0.145,-3.738907911102482,0.00018242824867713435
CD28ps,0.15,0.1255025441876491,0.369233728119003,0.15,-3.7553761964951025,0.0001756401516891727
CD28ps,0.155,0.12968596232723742,0.3815415190563031,0.15499999999999997,-3.738907911102482,0.00018242824867713435
CD28ps,0.16,0.13386938046682573,0.39384930999360324,0.16,-3.738907911102482,0.00018242824867713435
CD28ps,0.165,0.13805279860641403,0.40615710093090335,0.165,-3.738907911102482,0.00018242824867713435
CD28ps,0.17,0.14223621674600234,0.41846489186820346,0.17,-3.738907911102482,0.00018242824867713435
CD28ps,0.175,0.14641963488559065,0.43077268280550357,0.17500000000000002,-3.738907911102482,0.00018242824867713435
CD28ps,0.18,0.15060305302517896,0.4430804737428037,0.18000000000000002,-3.738907911102482,0.00018242824867713435
CD28ps,0.185,0.15478647116476726,0.4553882646801038,0.18500000000000003,-3.738907911102482,0.00018242824867713435
CD28ps,0.19,0.15896988930435557,0.4676960556174039,0.19000000000000003,-3.738907911102482,0.00018242824867713435
CD28ps,0.195,0.16315330744394388,0.480003846554704,0.19500000000000003,-3.738907911102482,0.00018242824867713435
CD28ps,0.2,0.1673367255835322,0.49231163749200413,0.20000000000000004,-3.738907911102482,0.00018242824867713435
CD28ps,0.205,0.17152014372312044,0.5046194284293041,0.205,-3.738907911102482,0.00018242824867713435
CD28ps,0.21,0.17570356186270877,0.5169272193666042,0.21,-3.738907911102482,0.00018242824867713435
CD28ps,0.215,0.17988698000229705,0.5292350103039043,0.215,-3.738907911102482,0.00018242824867713435
CD28ps,0.22,0.1840703981418854,0.5415428012412045,0.22000000000000003,-3.738907911102482,0.00018242824867713435
DGD2ps,0.06,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.065,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.07,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.075,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.08,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.085,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.09,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.095,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.1,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.105,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.11,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.115,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.12,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.125,0.1045854534897076,0.3076947734325025,0.125,-3.738907911102482,0.00018242824867713435
DGD2ps,0.13,0.10876887162929591,0.3200025643698026,0.13,-3.738907911102482,0.00018242824867713435
DGD2ps,0.135,0.11295228976888422,0.33231035530710273,0.135,-3.738907911102482,0.00018242824867713435
DGD2ps,0.14,0.11713570790847253,0.34461814624440285,0.14,-3.738907911102482,0.00018242824867713435
DGD2ps,0.145,0.1213191260480608,0.3569259371817029,0.145,-3.738907911102482,0.00018242824867713435
DGD2ps,0.15,0.1255025441876491,0.369233728119003,0.15,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.155,0.12968596232723742,0.3815415190563031,0.15499999999999997,-3.7553761964951025,0.0001756401516891727
DGD2ps,0.16,0.13386938046682573,0.39384930999360324,0.16,-3.738907911102482,0.00018242824867713435
DGD2ps,0.165,0.13805279860641403,0.40615710093090335,0.165,-3.738907911102482,0.00018242824867713435
DGD2ps,0.17,0.14223621674600234,0.41846489186820346,0.17,-3.738907911102482,0.00018242824867713435
DGD2ps,0.175,0.14641963488559065,0.43077268280550357,0.17500000000000002,-3.738907911102482,0.00018242824867713435
DGD2ps,0.18,0.15060305302517896,0.4430804737428037,0.18000000000000002,-3.738907911102482,0.00018242824867713435
DGD2ps,0.185,0.15478647116476726,0.4553882646801038,0.18500000000000003,-3.738907911102482,0.00018242824867713435
DGD2ps,0.19,0.15896988930435557,0.4676960556174039,0.19000000000000003,-3.738907911102482,0.00018242824867713435
DGD2ps,0.195,0.16315330744394388,0.480003846554704,0.19500000000000003,-3.738907911102482,0.00018242824867713435
DGD2ps,0.2,0.1673367255835322,0.49231163749200413,0.20000000000000004,-3.738907911102482,0.00018242824867713435
DGD2ps,0.205,0.17152014372312044,0.5046194284293041,0.205,-3.738907911102482,0.00018242824867713435
DGD2ps,0.21,0.17570356186270877,0.5169272193666042,0.21,-3.738907911102482,0.00018242824867713435
DGD2ps,0.215,0.17988698000229705,0.5292350103039043,0.215,-3.738907911102482,0.00018242824867713435
DGD2ps,0.22,0.1840703981418854,0.5415428012412045,0.22000000000000003,-3.738907911102482,0.00018242824867713435
DGD5ps,0.06,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
DGD5ps,0.065,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
DGD5ps,0.07,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
DGD5ps,0.075,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
DGD5ps,0.08,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
DGD5ps,0.085,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
DGD5ps,0.09,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
DGD5ps,0.095,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
DGD5ps,0.1,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
DGD5ps,0.105,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
DGD5ps,0.11,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
DGD5ps,0.115,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
DGD5ps,0.12,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.738907911102482,0.00018242824867713435
DGD5ps,0.125,0.1045854534897076,0.3076947734325025,0.125,-3.738907911102482,0.00018242824867713435
DGD5ps,0.13,0.10876887162929591,0.3200025643698026,0.13,-3.738907911102482,0.00018242824867713435
DGD5ps,0.135,0.11295228976888422,0.33231035530710273,0.135,-3.7553761964951025,0.0001756401516891727
DGD5ps,0.14,0.11713570790847253,0.34461814624440285,0.14,-3.738907911102482,0.00018242824867713435
DGD5ps,0.145,0.1213191260480608,0.3569259371817029,0.145,-3.738907911102482,0.00018242824867713435
DGD5ps,0.15,0.1255025441876491,0.369233728119003,0.15,-3.738907911102482,0.00018242824867713435
DGD5ps,0.155,0.12968596232723742,0.3815415190563031,0.15499999999999997,-3.738907911102482,0.00018242824867713435
DGD5ps,0.16,0.13386938046682573,0.39384930999360324,0.16,-3.738907911102482,0.00018242824867713435
DGD5ps,0.165,0.13805279860641403,0.40615710093090335,0.165,-3.738907911102482,0.00018242824867713435
DGD5ps,0.17,0.14223621674600234,0.41846489186820346,0.17,-3.738907911102482,0.00018242824867713435
DGD5ps,0.175,0.14641963488559065,0.43077268280550357,0.17500000000000002,-3.7553761964951025,0.0001756401516891727
DGD5ps,0.18,0.15060305302517896,0.4430804737428037,0.18000000000000002,-3.738907911102482,0.00018242824867713435
DGD5ps,0.185,0.15478647116476726,0.4553882646801038,0.18500000000000003,-3.738907911102482,0.00018242824867713435
DGD5ps,0.19,0.15896988930435557,0.4676960556174039,0.19000000000000003,-3.738907911102482,0.00018242824867713435
DGD5ps,0.195,0.16315330744394388,0.480003846554704,0.19500000000000003,-3.738907911102482,0.00018242824867713435
DGD5ps,0.2,0.1673367255835322,0.49231163749200413,0.20000000000000004,-3.738907911102482,0.00018242824867713435
DGD5ps,0.205,0.17152014372312044,0.5046194284293041,0.205,-3.738907911102482,0.00018242824867713435
DGD5ps,0.21,0.17570356186270877,0.5169272193666042,0.21,-3.738907911102482,0.00018242824867713435
DGD5ps,0.215,0.17988698000229705,0.5292350103039043,0.215,-3.738907911102482,0.00018242824867713435
DGD5ps,0.22,0.1840703981418854,0.5415428012412045,0.22000000000000003,-3.738907911102482,0.00018242824867713435
Comb_IL20x20_CD15_DGD5,0.06,0.10264815897646452,0.3019951720402016,0.0650811272944752,-2.1821591171744257,0.0065741692826349965
Comb_IL20x20_CD15_DGD5,0.065,0.10264815897646452,0.3019951720402016,0.0650811272944752,-2.1821591171744257,0.0065741692826349965
Comb_IL20x20_CD15_DGD5,0.07,0.11040637166348671,0.32482015788021984,0.07,-2.3549225561029963,0.00441649195729978
Comb_IL20x20_CD15_DGD5,0.075,0.11829254106802146,0.3480215977288069,0.07500000000000001,-2.52179887913286,0.00300746873267382
Comb_IL20x20_CD15_DGD5,0.08,0.12617871047255624,0.3712230375773941,0.08,-2.6624740771877136,0.002175333874694708
Comb_IL20x20_CD15_DGD5,0.085,0.134064879877091,0.39442447742598125,0.08500000000000002,-2.7962383083388684,0.0015986805515386567
Comb_IL20x20_CD15_DGD5,0.09,0.14195104928162577,0.4176259172745683,0.09000000000000001,-2.926376517116903,0.0011847411763884817
Comb_IL20x20_CD15_DGD5,0.095,0.14983721868616054,0.44082735712315546,0.09500000000000001,-3.0241044318206973,0.0009460096535486639
Comb_IL20x20_CD15_DGD5,0.1,0.1577233880906953,0.4640287969717426,0.1,-3.1038644167569363,0.0007872915374165721
Comb_IL20x20_CD15_DGD5,0.105,0.16560955749523004,0.4872302368203297,0.105,-3.1619805715881673,0.0006886831042873952
Comb_IL20x20_CD15_DGD5,0.11,0.17349572689976483,0.5104316766689169,0.11000000000000003,-3.2048531723799734,0.0006239457453329045
Comb_IL20x20_CD15_DGD5,0.115,0.1813818963042996,0.533633116517504,0.11500000000000002,-3.255900977567523,0.0005547521862406907
Comb_IL20x20_CD15_DGD5,0.12,0.18926806570883437,0.5568345563660911,0.12000000000000002,-3.2780865532636185,0.0005271247969559752
Comb_IL20x20_CD15_DGD5,0.125,0.19715423511336913,0.5800359962146783,0.125,-3.2817116957226395,0.0005227430942987521
Comb_IL20x20_CD15_DGD5,0.13,0.2050404045179039,0.6032374360632654,0.13000000000000003,-3.3109026446495986,0.0004887619123218281
Comb_IL20x20_CD15_DGD5,0.135,0.21292657392243866,0.6264388759118525,0.135,-3.3435099720619603,0.0004534088867017157
Comb_IL20x20_CD15_DGD5,0.14,0.22081274332697343,0.6496403157604397,0.14,-3.3338891259205035,0.0004635652514500064
Comb_IL20x20_CD15_DGD5,0.145,0.22869891273150816,0.6728417556090267,0.145,-3.3500372691686935,0.00044664526145012475
Comb_IL20x20_CD15_DGD5,0.15,0.23658508213604293,0.6960431954576138,0.15000000000000002,-3.360436069373869,0.0004360777524095593
Comb_IL20x20_CD15_DGD5,0.155,0.2444712515405777,0.719244635306201,0.15500000000000003,-3.3646296946596235,0.00043188717260036845
Comb_IL20x20_CD15_DGD5,0.16,0.2523574209451125,0.7424460751547882,0.16,-3.348949308325204,0.0004477655651714608
Comb_IL20x20_CD15_DGD5,0.165,0.2602435903496473,0.7656475150033754,0.16500000000000004,-3.372994037705039,0.0004236487821530507
Comb_IL20x20_CD15_DGD5,0.17,0.268129759754182,0.7888489548519625,0.17000000000000004,-3.37573267719033,0.0004209856794446511
Comb_IL20x20_CD15_DGD5,0.175,0.27601592915871676,0.8120503947005495,0.175,-3.375725657262663,0.0004209924843040875
Comb_IL20x20_CD15_DGD5,0.18,0.28390209856325155,0.8352518345491367,0.18000000000000002,-3.3744965022163327,0.00042218567929748333
Comb_IL20x20_CD15_DGD5,0.185,0.2917882679677863,0.8584532743977238,0.185,-3.3676058753095144,0.00042893760711796094
Comb_IL20x20_CD15_DGD5,0.19,0.2996744373723211,0.8816547142463109,0.19000000000000003,-3.3696467249403246,0.00042692665932714583
Comb_IL20x20_CD15_DGD5,0.195,0.3075606067768558,0.9048561540948981,0.19499999999999998,-3.3825556437090882,0.00041442348288647855
Comb_IL20x20_CD15_DGD5,0.2,0.3154467761813906,0.9280575939434852,0.2,-3.3784641700620877,0.00041834620140895255
Comb_IL20x20_CD15_DGD5,0.205,0.32333294558592535,0.9512590337920723,0.205,-3.3790969057481064,0.0004177371449988143
Comb_IL20x20_CD15_DGD5,0.21,0.3312191149904601,0.9744604736406594,0.21,-3.372997140550948,0.00042364575537686647
Comb_IL20x20_CD15_DGD5,0.215,0.3391052843949949,0.9976619134892465,0.215,-3.3696690669154137,0.00042690469694944713
Comb_IL20x20_CD15_DGD5,0.22,0.34699145379952967,1.0208633533378337,0.22000000000000006,-3.3643161819688667,0.00043219906004007217
Comb_IL20x10_CD15_DGD5,0.06,0.10264815897646452,0.3019951720402016,0.0650811272944752,-3.0192762921484637,0.0009565853113157217
Comb_IL20x10_CD15_DGD5,0.065,0.10264815897646452,0.3019951720402016,0.0650811272944752,-3.0192762921484637,0.0009565853113157217
Comb_IL20x10_CD15_DGD5,0.07,0.11040637166348671,0.32482015788021984,0.07,-3.1596385748675395,0.0006924069606790614
Comb_IL20x10_CD15_DGD5,0.075,0.11829254106802146,0.3480215977288069,0.07500000000000001,-3.2952841176963568,0.0005066591407994538
Comb_IL20x10_CD15_DGD5,0.08,0.12617871047255624,0.3712230375773941,0.08,-3.382722266074231,0.00041426451476899774
Comb_IL20x10_CD15_DGD5,0.085,0.134064879877091,0.39442447742598125,0.08500000000000002,-3.440352485549202,0.000362783490019827
Comb_IL20x10_CD15_DGD5,0.09,0.14195104928162577,0.4176259172745683,0.09000000000000001,-3.481701084766779,0.00032983665330216244
Comb_IL20x10_CD15_DGD5,0.095,0.14983721868616054,0.44082735712315546,0.09500000000000001,-3.4967603072245166,0.000318595540682548
Comb_IL20x10_CD15_DGD5,0.1,0.1577233880906953,0.4640287969717426,0.1,-3.513380369692649,0.00030663352126192957
Comb_IL20x10_CD15_DGD5,0.105,0.16560955749523004,0.4872302368203297,0.105,-3.516113298192168,0.0003047099962366306
Comb_IL20x10_CD15_DGD5,0.11,0.17349572689976483,0.5104316766689169,0.11000000000000003,-3.522852776240977,0.00030001793931321675
Comb_IL20x10_CD15_DGD5,0.115,0.1813818963042996,0.533633116517504,0.11500000000000002,-3.529774866639667,0.00029527394968413225
Comb_IL20x10_CD15_DGD5,0.12,0.18926806570883437,0.5568345563660911,0.12000000000000002,-3.5285369901425434,0.0002961167743258732
Comb_IL20x10_CD15_DGD5,0.125,0.19715423511336913,0.5800359962146783,0.125,-3.5304933013639093,0.000294785894456168
Comb_IL20x10_CD15_DGD5,0.13,0.2050404045179039,0.6032374360632654,0.13000000000000003,-3.5266321623010675,0.0002974184032502733
Comb_IL20x10_CD15_DGD5,0.135,0.21292657392243866,0.6264388759118525,0.135,-3.528588473522433,0.0002960816732839731
Comb_IL20x10_CD15_DGD5,0.14,0.22081274332697343,0.6496403157604397,0.14,-3.528588473522433,0.0002960816732839731
Comb_IL20x10_CD15_DGD5,0.145,0.22869891273150816,0.6728417556090267,0.145,-3.528588473522433,0.0002960816732839731
Comb_IL20x10_CD15_DGD5,0.15,0.23658508213604293,0.6960431954576138,0.15000000000000002,-3.528588473522433,0.0002960816732839731
Comb_IL20x10_CD15_DGD5,0.155,0.2444712515405777,0.719244635306201,0.15500000000000003,-3.5346212142200315,0.00029199726644090607
Comb_IL20x10_CD15_DGD5,0.16,0.2523574209451125,0.7424460751547882,0.16,-3.528588473522433,0.0002960816732839731
Comb_IL20x10_CD15_DGD5,0.165,0.2602435903496473,0.7656475150033754,0.16500000000000004,-3.527613622516661,0.00029674702759622824
Comb_IL20x10_CD15_DGD5,0.17,0.268129759754182,0.7888489548519625,0.17000000000000004,-3.528588473522433,0.0002960816732839731
Comb_IL20x10_CD15_DGD5,0.175,0.27601592915871676,0.8120503947005495,0.175,-3.527613622516661,0.00029674702759622824
Comb_IL20x10_CD15_DGD5,0.18,0.28390209856325155,0.8352518345491367,0.18000000000000002,-3.528588473522433,0.0002960816732839731
Comb_IL20x10_CD15_DGD5,0.185,0.2917882679677863,0.8584532743977238,0.185,-3.528588473522433,0.0002960816732839731
Comb_IL20x10_CD15_DGD5,0.19,0.2996744373723211,0.8816547142463109,0.19000000000000003,-3.528588473522433,0.0002960816732839731
Comb_IL20x10_CD15_DGD5,0.195,0.3075606067768558,0.9048561540948981,0.19499999999999998,-3.528588473522433,0.0002960816732839731
Comb_IL20x10_CD15_DGD5,0.2,0.3154467761813906,0.9280575939434852,0.2,-3.528588473522433,0.0002960816732839731
Comb_IL20x10_CD15_DGD5,0.205,0.32333294558592535,0.9512590337920723,0.205,-3.528588473522433,0.0002960816732839731
Comb_IL20x10_CD15_DGD5,0.21,0.3312191149904601,0.9744604736406594,0.21,-3.528588473522433,0.0002960816732839731
Comb_IL20x10_CD15_DGD5,0.215,0.3391052843949949,0.9976619134892465,0.215,-3.528588473522433,0.0002960816732839731
Comb_IL20x10_CD15_DGD5,0.22,0.34699145379952967,1.0208633533378337,0.22000000000000006,-3.528588473522433,0.0002960816732839731
HighNoise_IL10x10,0.06,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.6602818496985727,0.00021863422646546156
HighNoise_IL10x10,0.065,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.6602818496985727,0.00021863422646546156
HighNoise_IL10x10,0.07,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.6602818496985727,0.00021863422646546156
HighNoise_IL10x10,0.075,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.6602818496985727,0.00021863422646546156
HighNoise_IL10x10,0.08,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.6602818496985727,0.00021863422646546156
HighNoise_IL10x10,0.085,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.6602818496985727,0.00021863422646546156
HighNoise_IL10x10,0.09,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.6602818496985727,0.00021863422646546156
HighNoise_IL10x10,0.095,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.6602818496985727,0.00021863422646546156
HighNoise_IL10x10,0.1,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.6602818496985727,0.00021863422646546156
HighNoise_IL10x10,0.105,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.6602818496985727,0.00021863422646546156
HighNoise_IL10x10,0.11,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.6602818496985727,0.00021863422646546156
HighNoise_IL10x10,0.115,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.6602818496985727,0.00021863422646546156
HighNoise_IL10x10,0.12,0.10264815897646452,0.3019951720402016,0.1226845554895527,-3.6602818496985727,0.00021863422646546156
HighNoise_IL10x10,0.125,0.1045854534897076,0.3076947734325025,0.125,-3.680322922319821,0.0002087743199347249
HighNoise_IL10x10,0.13,0.10876887162929591,0.3200025643698026,0.13,-3.7145732298056573,0.0001929419974094594
HighNoise_IL10x10,0.135,0.11295228976888422,0.33231035530710273,0.135,-3.7174224532521336,0.00019168032927153585
HighNoise_IL10x10,0.14,0.11713570790847253,0.34461814624440285,0.14,-3.7235344239975845,0.0001890016414641188
HighNoise_IL10x10,0.145,0.1213191260480608,0.3569259371817029,0.145,-3.7255355033664883,0.00018813279022742053
HighNoise_IL10x10,0.15,0.1255025441876491,0.369233728119003,0.15,-3.7265029870963553,0.00018771415072696057
HighNoise_IL10x10,0.155,0.12968596232723742,0.3815415190563031,0.15499999999999997,-3.728035247465467,0.00018705303214244207
HighNoise_IL10x10,0.16,0.13386938046682573,0.39384930999360324,0.16,-3.7357774644124073,0.00018374796398267632
HighNoise_IL10x10,0.165,0.13805279860641403,0.40615710093090335,0.165,-3.7342455471826903,0.00018439725546974477
HighNoise_IL10x10,0.17,0.14223621674600234,0.41846489186820346,0.17,-3.734212424009614,0.00018441131978643927
HighNoise_IL10x10,0.175,0.14641963488559065,0.43077268280550357,0.17500000000000002,-3.7373428706996896,0.0001830868401243932
HighNoise_IL10x10,0.18,0.15060305302517896,0.4430804737428037,0.18000000000000002,-3.7373596094205612,0.00018307978366712425
HighNoise_IL10x10,0.185,0.15478647116476726,0.4553882646801038,0.18500000000000003,-3.7373596094205612,0.00018307978366712425
HighNoise_IL10x10,0.19,0.15896988930435557,0.4676960556174039,0.19000000000000003,-3.7373596094205612,0.00018307978366712425
HighNoise_IL10x10,0.195,0.16315330744394388,0.480003846554704,0.19500000000000003,-3.7373596094205612,0.00018307978366712425
HighNoise_IL10x10,0.2,0.1673367255835322,0.49231163749200413,0.20000000000000004,-3.738907911102482,0.00018242824867713435
HighNoise_IL10x10,0.205,0.17152014372312044,0.5046194284293041,0.205,-3.738907911102482,0.00018242824867713435
HighNoise_IL10x10,0.21,0.17570356186270877,0.5169272193666042,0.21,-3.7373596094205612,0.00018307978366712425
HighNoise_IL10x10,0.215,0.17988698000229705,0.5292350103039043,0.215,-3.738907911102482,0.00018242824867713435
HighNoise_IL10x10,0.22,0.1840703981418854,0.5415428012412045,0.22000000000000003,-3.7373596094205612,0.00018307978366712425
HighNoise_IL16x16,0.06,0.10264815897646452,0.3019951720402016,0.07944948686110148,-2.8511867295023805,0.0014086829900549665
HighNoise_IL16x16,0.065,0.10264815897646452,0.3019951720402016,0.07944948686110148,-2.8511867295023805,0.0014086829900549665
HighNoise_IL16x16,0.07,0.10264815897646452,0.3019951720402016,0.07944948686110148,-2.8511867295023805,0.0014086829900549665
HighNoise_IL16x16,0.075,0.10264815897646452,0.3019951720402016,0.07944948686110148,-2.8511867295023805,0.0014086829900549665
HighNoise_IL16x16,0.08,0.10335941794657065,0.30408772564451503,0.08,-2.8699663419345836,0.0013490674320213187
HighNoise_IL16x16,0.085,0.10981938156823134,0.3230932084972973,0.08500000000000003,-3.008095196497561,0.000981532769382523
HighNoise_IL16x16,0.09,0.11627934518989198,0.3420986913500794,0.09000000000000001,-3.1516066378035763,0.0007053316338111521
HighNoise_IL16x16,0.095,0.12273930881155265,0.3611041742028616,0.09500000000000001,-3.2530994279952092,0.0005583423524124062
HighNoise_IL16x16,0.1,0.12919927243321333,0.3801096570556438,0.10000000000000002,-3.3207141494043206,0.0004778436846515546
HighNoise_IL16x16,0.105,0.13565923605487398,0.39911513990842595,0.10500000000000001,-3.3730763672999053,0.0004235684782849229
HighNoise_IL16x16,0.11,0.14211919967653466,0.4181206227612082,0.11000000000000003,-3.414291664140078,0.000385219564441785
HighNoise_IL16x16,0.115,0.14857916329819532,0.43712610561399035,0.115,-3.431085784152017,0.00037060751018903415
HighNoise_IL16x16,0.12,0.15503912691985597,0.45613158846677254,0.12000000000000001,-3.463158170551006,0.0003442245409564964
HighNoise_IL16x16,0.125,0.16149909054151665,0.47513707131955474,0.125,-3.458200361239656,0.00034817664709728505
